# 2197 Photons produced.
# 2193 Hits detected.
# Time (ns)	Position (x in mm)	Position (y in mm)	Position (z in mm)	Energy (eV)
1.11361		-99.2752		-33.0762		299	3.842178

1.11274		33.9842		-98.4839		299	5.586731

1.11369		48.1914		-92.9347		299	1.568504

1.11351		79.2798		68.2218		299	1.508407

1.11378		97.7374		37.6398		299	1.610858

1.11305		86.5164		-58.3362		299	7.041746

1.11312		91.7967		-49.6896		299	3.722595

1.11379		91.0089		-51.8419		299	5.712272

1.1134		25.6599		-101.333		299	3.054367

1.11328		-42.0304		95.6402		299	4.230733

1.11342		92.9467		-47.8591		299	1.887219

1.11341		-89.3976		54.1816		299	5.105336

1.1142		-39.4348		-97.2612		299	5.356005

1.11332		-61.3093		84.6103		299	3.670775

1.11311		54.9814		-88.7259		299	5.429318

1.11348		-89.7739		53.6364		299	5.544089

1.11167		-46.8601		-92.4182		299	3.470216

1.11122		103.337		2.99444		299	7.026257

1.11191		81.2859		-64.4599		299	2.330341

1.11212		-101.455		-22.1965		299	2.156923

1.11134		102.292		15.4019		299	5.971039

1.11139		-99.4064		28.7167		299	6.380416

